ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global"
985,simple,,DX7,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
986,simple,,DX7IID,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
987,simple,,DX7S,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
988,simple,,DX9,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
989,simple,,DX11,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
990,simple,,DX21,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
991,simple,,DX100,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
992,simple,,EMT1,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
993,simple,,EMT10,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
994,simple,,FBO1,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
995,simple,,GS1,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
996,simple,,GS2,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
997,simple,,GX-1,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
998,simple,,MK100,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
999,simple,,PDP40,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1000,simple,,PDP100,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1001,simple,,PSR6,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1002,simple,,PSR16,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1003,simple,,PSR21,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1004,simple,,PSR36,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1005,simple,,PSR50,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1006,simple,,PSR70,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1007,simple,,PSR6100,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1008,simple,,PSR6300,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1009,simple,,SK10,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1010,simple,,SK15,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1011,simple,,SK20,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1012,simple,,SK30,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1013,simple,,SK50D,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1014,simple,,SS30,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1015,simple,,SY1,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1016,simple,,SY2,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1017,simple,,TQ5,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1018,simple,,TX1P,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1019,simple,,TX7,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1020,simple,,TX16W,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1021,simple,,TX802,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1022,simple,,TX816,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1023,simple,,TX81Z,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1024,simple,,V50,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Yamaha","Digital, Synthesizer, Yamaha",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1025,simple,,AX60,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Akay","Akay, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1026,simple,,AX73,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Akay","Akay, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1027,simple,,AX80,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Akay","Akay, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1028,simple,,AX90,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Akay","Akay, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1029,simple,,"MPC-60 II",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Akay","Akay, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1030,simple,,S612,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Akay","Akay, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1031,simple,,S700,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Akay","Akay, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1032,simple,,S900,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Akay","Akay, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1033,simple,,S950,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Akay","Akay, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1034,simple,,S1000,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Akay","Akay, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1035,simple,,VX90,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Akay","Akay, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1036,simple,,VX600,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Akay","Akay, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1037,simple,,X7000,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Akay","Akay, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1038,simple,,CK-500,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1039,simple,,"CasioTone 101",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1040,simple,,CT-410,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1041,simple,,CT-450,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1042,simple,,CT-460,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1043,simple,,CT-510,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1044,simple,,CT-607,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1045,simple,,CT-630,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1046,simple,,CT-640,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1047,simple,,CT-660,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1048,simple,,CT-805,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1049,simple,,CT-1000P,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1050,simple,,CT-6000,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1051,simple,,CT-6500,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1052,simple,,CZ-1,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1053,simple,,CZ-101,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1054,simple,,CZ-230S,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1055,simple,,CZ-1000,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1056,simple,,CZ-3000,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1057,simple,,CZ-5000,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1058,simple,,DM-100,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1059,simple,,FZ-1,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1060,simple,,FZ-10M,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1061,simple,,FZ-20M,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1062,simple,,HT-700,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1063,simple,,HT-3000,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1064,simple,,HZ-600,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1065,simple,,MT-205,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1066,simple,,MT-210,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1067,simple,,MT-400V,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1068,simple,,MT-500,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1069,simple,,MT-600,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1070,simple,,PMP-500,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1071,simple,,PT-1,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1072,simple,,PT-80,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1073,simple,,RZ-1,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1074,simple,,SK-1,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1075,simple,,VL-Tone,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1076,simple,,VZ-1,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1077,simple,,VZ-8M,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Synthesizers > Casio","Casio, Digital, Synthesizer",,https://luism.co/wp-content/uploads/2024/05/image_2024-05-24_214358356.png,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
